title,gener,year,rating,duration,directors,writers,lead_actors,release_date,locations,user_reviews,critic_reviews,meta_score,url
Ivy + Bean: Doomed to Dance,"Comedy,Family",2022,,,,,,"September 2, 2022 (United States)",,,,,https://www.imdb.com/title/tt21839328/?ref_=adv_li_tt
Paggal,Drama,2022,,,Amit Bhadana,,"Vikas Bainsla,Amit Bhadana,Pooja Bhasin","August 6, 2022 (India)",,,,,https://www.imdb.com/title/tt21843290/?ref_=adv_li_tt
Porady na zdrady 2,"Comedy,Romance",2022,,,Sara Bustamante-Drozdek,,,"December 30, 2022 (Poland)",,,,,https://www.imdb.com/title/tt21847082/?ref_=adv_li_tt
Tomay Dekhar Osukh,,2022,,,Atikur Rahman Mahi,,,,,,,,https://www.imdb.com/title/tt21836818/?ref_=adv_li_tt
Listy do M. 5,Comedy,2022,,,Lukasz Jaworski,,"Piotr Adamczyk,Mateusz Banasiuk,Janusz Chabior","November 4, 2022 (Poland)",,,,,https://www.imdb.com/title/tt21847254/?ref_=adv_li_tt
A Second Chance at Love,Drama,2022,,,Dabby Chimere,,,"April 1, 2022 (Nigeria)",,,,,https://www.imdb.com/title/tt21313412/?ref_=adv_li_tt
Pohjalaishäät,Comedy,2022,,,Sampo Terho,,,2022 (Finland),,,,,https://www.imdb.com/title/tt14505240/?ref_=adv_li_tt
"Rich Guy, Poor Guy","Drama,Romance",2022,,,Victor Okpala,,"Ray Emodi,Ebube Nwagbo,Thelma Nwosu","August 14, 2022 (Nigeria)",,,,,https://www.imdb.com/title/tt21849534/?ref_=adv_li_tt
Ivy + Bean: The Ghost That Had to Go,"Comedy,Family",2022,,,,,,"September 2, 2022 (United States)",,,,,https://www.imdb.com/title/tt21839326/?ref_=adv_li_tt
Tajmahal 2,Drama,2022,,,Devraj Kumar,Tabla Nani,,"September 2, 2022 (India)",,,,,https://www.imdb.com/title/tt21834878/?ref_=adv_li_tt
Halloween Friends,Comedy,2022,,,Mark Mos,,,"August 10, 2022 (United States)",,,,,https://www.imdb.com/title/tt21847522/?ref_=adv_li_tt
Leto 1941 goda,"Action,War",2022,,,Bekbolat Shekerov,,"Aleksandr Brukhatskiy,Valentina Gartsueva,Makpal Kasenova","April 28, 2022 (Kazakhstan)",,,,,https://www.imdb.com/title/tt19770590/?ref_=adv_li_tt
Batman 3: Beyond Arkham,Action,2022,,,,,,"August 4, 2022 (United States)",,,,,https://www.imdb.com/title/tt21841776/?ref_=adv_li_tt
A frenzy of emotions,Drama,2022,,,Omoruyi Wallz Efosa,,"Victoria Ogechi Alozie,Emma Ayalogu,Jennifer Eliogu","August 19, 2022 (Nigeria)",,,,,https://www.imdb.com/title/tt21842486/?ref_=adv_li_tt
The Movie Star,Drama,2022,,,Hrant Ahanisyan,,"Bianca Foscht,Dilara Foscht",,,,,,https://www.imdb.com/title/tt21848598/?ref_=adv_li_tt
Lobo e Cão,Drama,2022,,,Cláudia Varejão,"Cláudia Varejão,Ruben Pimenta,Cláudia Varejão,Ruben Pimenta","Ana Cabral,Ruben Pimenta,Cristiana Branquinho","September 4, 2022 (Italy)",,,,,https://www.imdb.com/title/tt21838736/?ref_=adv_li_tt
Game Related,Drama,2022,,,Shannon Washington,,"Krista Kalmus,Ravyn Rochelle,Brittney Bee Starr Williams",2022 (United States),,,,,https://www.imdb.com/title/tt21841696/?ref_=adv_li_tt
Navada Crime,Crime,2022,,,Iqbal Baksh,,"Himayat Ali,Amjad Qureshi,Ajay Singh",2022 (India),,,,,https://www.imdb.com/title/tt15318024/?ref_=adv_li_tt
How to Make F**ked Up Movies,Comedy,2022,,,Biju Viswanath,,"Christopher Annino,Elena Bright,Joshua Kalinowski","July 10, 2022 (Italy)",,4,,,https://www.imdb.com/title/tt21834828/?ref_=adv_li_tt
Jagg (Pieces of life),Drama,2022,,,Mehroz Amin,,"Humza Ghuyyur Akhtar,Muneeb Ali,Sumaira Ali",2022 (Pakistan),,,,,https://www.imdb.com/title/tt21843900/?ref_=adv_li_tt
An Amish Sin,,2022,,,Michael Nankin,,"Kellie Martin,Troy Mundle,Rukiya Bernard","October 29, 2022 (United States)",,,,,https://www.imdb.com/title/tt21839276/?ref_=adv_li_tt
Photo Booth,Musical,2022,,,John Greyson,,"John Gilbert,Sam Al Esai,Alexander Chapman","September 23, 2022 (Canada)",,,,,https://www.imdb.com/title/tt21837340/?ref_=adv_li_tt
Millie Moves to Malibu,Comedy,2022,,,Nicole Russin-McFarland,,"Sean R. Frazier,Jessica Rainville,Nicole Russin-McFarland","December 31, 2022 (United States)",,,,,https://www.imdb.com/title/tt21870478/?ref_=adv_li_tt
Wong gam dai to yuk,Crime,2022,,,Yi Huang,,"Bo Yuen Chan,Justin Cheung,Sam Lee","August 5, 2022 (China)",,,,,https://www.imdb.com/title/tt21849158/?ref_=adv_li_tt
Escape from the Grand Guignol,Drama,2022,,,Matt Kramer,,"Clint Doggett,Elayne Doggett,Caiden Garcia","August 19, 2022 (United States)",,,,,https://www.imdb.com/title/tt21868650/?ref_=adv_li_tt
John Ahiya Naan,Action,2022,,,Appu k Sami,,"Nizhalgal Ravi,Appu k Sami,Powerstar Srinivasan","August 26, 2022 (India)",,,,,https://www.imdb.com/title/tt21868638/?ref_=adv_li_tt
Les Nettoyeurs,Thriller,2022,,,Philippe Demers,,"Mylène Thériault,Patricia Goulet,Daniel St-Jacques","September 26, 2022 (Canada)",,,,,https://www.imdb.com/title/tt21868214/?ref_=adv_li_tt
Jing yi wui long,"Crime,Drama",2022,,,Cheuk Tin Ho,,,"August 30, 2022 (Hong Kong)",,,,,https://www.imdb.com/title/tt21867590/?ref_=adv_li_tt
Confidential Assignment 2: International,"Action,Comedy",2022,,,Seok-hoon Lee,,,"September 8, 2022 (Taiwan)",,,,,https://www.imdb.com/title/tt21867370/?ref_=adv_li_tt
Sree Dhanya Catering Service,Comedy,2022,,,Jeo Baby,Moor,"Prasant Murali,Moor,Jeo Baby","August 26, 2022 (India)",,,,,https://www.imdb.com/title/tt21862486/?ref_=adv_li_tt
Untitled Sofia Coppola Project,,2022,,,,,,,,,,,https://www.imdb.com/title/tt21861108/?ref_=adv_li_tt
Untitled JJR Surf Movie,,2022,,,,,,,,,,,https://www.imdb.com/title/tt21861104/?ref_=adv_li_tt
Untitled NF Project,,2022,,,,,,,,,,,https://www.imdb.com/title/tt21861106/?ref_=adv_li_tt
Triage,,2022,,,,,,,,,,,https://www.imdb.com/title/tt21861102/?ref_=adv_li_tt
The Cure,,2022,,,,,,,,,,,https://www.imdb.com/title/tt21861100/?ref_=adv_li_tt
Rebel Moon: Part 2,,2022,,,Christina Largent,,,,,,,,https://www.imdb.com/title/tt21861096/?ref_=adv_li_tt
Shell,,2022,,,,,,,,,,,https://www.imdb.com/title/tt21861098/?ref_=adv_li_tt
Pizza Girl,,2022,,,,,,,,,,,https://www.imdb.com/title/tt21861092/?ref_=adv_li_tt
Perfect Stranger,,2022,,,,,,,,,,,https://www.imdb.com/title/tt21861090/?ref_=adv_li_tt
Guns and Moses,,2022,,,,,,,,,,,https://www.imdb.com/title/tt21861086/?ref_=adv_li_tt
Elmhurst,,2022,,,,,,,,,,,https://www.imdb.com/title/tt21861078/?ref_=adv_li_tt
Greenlight,,2022,,,,,,,,,,,https://www.imdb.com/title/tt21861084/?ref_=adv_li_tt
Creature,,2022,,,,,,,,,,,https://www.imdb.com/title/tt21861076/?ref_=adv_li_tt
Drown,,2022,,,,,,"August 18, 2022 (South Korea)",,,,,https://www.imdb.com/title/tt21907494/?ref_=adv_li_tt
La Razón la Encuentran los Culpables,Drama,2022,,,Agustin Claros,,"Elisa Borrego,Alba Béjar,José Antonio Carmona","November 5, 2022 (Spain)",Sevilla Film Office,,,,https://www.imdb.com/title/tt21870582/?ref_=adv_li_tt
Diary of a Unicorn,Thriller,2022,,,Renee S. Warren Peoples,,"David Alonso,Felicity Annalyce,Juan Bishaw",The Peoples Network,,,,,https://www.imdb.com/title/tt21907340/?ref_=adv_li_tt
What About the Boys,,2022,,,Rolie Nikiwe,,,"August 13, 2022 (South Africa)",,,,,https://www.imdb.com/title/tt21907330/?ref_=adv_li_tt
Hamlet,,2022,,,Sergei Tsimbalenko,,Sergei Tsimbalenko,"August 7, 2022 (Russia)",,,,,https://www.imdb.com/title/tt21906656/?ref_=adv_li_tt
A Percepção - o filme,Drama,2022,,,Mário Granado,,,"August 25, 2022 (Brazil)",,,,,https://www.imdb.com/title/tt21906576/?ref_=adv_li_tt
Antinomy,"Comedy,Drama",2022,,,Nina Sakem,,"Serge Belang,Josiane Djomo,Guy Kamdem","March 12, 2022 (Cameroon)",,,,,https://www.imdb.com/title/tt21881886/?ref_=adv_li_tt
Xiao lan,Drama,2022,,,Lee Yi-fang,,,"June 25, 2022 (Taiwan)",,,,,https://www.imdb.com/title/tt21881700/?ref_=adv_li_tt
Malos Aires,Drama,2022,,,Damián Comas,,"Luz Cipriota,Emmanuel Marzia","August 9, 2022 (Canada)",,,,,https://www.imdb.com/title/tt21882264/?ref_=adv_li_tt
A Fistful of Karma,Comedy,2022,,,Terence Gross,,"Dan Beaulaurier,Julia Bender,Adrian Bouchet",,,,,,https://www.imdb.com/title/tt21881594/?ref_=adv_li_tt
El castigo,Drama,2022,,,Matías Bize,,"Antonia Zegers,Néstor Cantillana,Osqui Guzmán","October 6, 2022 (Chile)",,,,,https://www.imdb.com/title/tt21905940/?ref_=adv_li_tt
Bing And His Friends At The Cinema,,2022,,,,,,"August 12, 2022 (United Kingdom)",,,,,https://www.imdb.com/title/tt21880400/?ref_=adv_li_tt
Compassion,,2022,,,Vincent Turner,,"Julie Boyd,DeAngelo Davis,Quentin Livingston","September 20, 2022 (United States)",,,,,https://www.imdb.com/title/tt21880624/?ref_=adv_li_tt
Duyen Ma,,2022,,,,,,"August 12, 2022 (Vietnam)",,,,,https://www.imdb.com/title/tt21880308/?ref_=adv_li_tt
All That's Left,Drama,2022,,,Preston Hunt,,"Cole Duffy,Josh Eliot,Aaron Fisher","August 19, 2022 (United States)",,,,,https://www.imdb.com/title/tt21880330/?ref_=adv_li_tt
Symbiant,"Action,Sci-Fi,Thriller",2022,,,Aaron Huisenfeldt,,"John Bention,Nathan Bexton,Justin Cabanting","Minneapolis, Minnesota, USA",,,,,https://www.imdb.com/title/tt21879986/?ref_=adv_li_tt
Empty Title,,,,,,,,,,,,,https://www.imdb.com/title/tt21914470/?ref_=adv_li_tt
An Unhealthy Obsession,Horror,2022,,,Koda Wilson,,"Natalie Hurt,Chris Thigpen,Nura Calise","August 27, 2022 (United States)",,,,,https://www.imdb.com/title/tt21880272/?ref_=adv_li_tt
Something in the Woods,Horror,2022,,,Alexander T. Hwang,,"Nicole Cinaglia,Robbie Dias,Vienna Hayden",,,1,,,https://www.imdb.com/title/tt21879984/?ref_=adv_li_tt
Eri Ife,Comedy,2022,,,Muhydeen S. Ayinde,,,"August 26, 2022 (Nigeria)",,,,,https://www.imdb.com/title/tt21913850/?ref_=adv_li_tt
The Other Marriage,Drama,2022,,,Saheed Apanpa,,"Shammah Agah,Fab Carter,Mary Lazarus","August 26, 2022 (Nigeria)",,,,,https://www.imdb.com/title/tt21914094/?ref_=adv_li_tt
The Good Wife,Drama,2022,,,Emmanuel Anyaka,,"Foluke Daramola,Ejike Ibedilo,Uche Nwaefuna","August 5, 2022 (Nigeria)",,,,,https://www.imdb.com/title/tt21913730/?ref_=adv_li_tt
Kochlöffel: The Movie,Action,2022,,,Kochlöffel,,,"September 1, 2022 (Germany)",,,,,https://www.imdb.com/title/tt21913688/?ref_=adv_li_tt
Pastor Thorne: Lust of the Flesh,Drama,2022,,,Karlton T. Clay,,"Mar'Ques Woolford,Lakeisha Sherron,Donald Ross Jr.","Victory Productions, L.L.C.",,,,,https://www.imdb.com/title/tt21912460/?ref_=adv_li_tt
Chidiya Ghar,Action,2022,,,Amit Bhadana,,,"April 27, 2022 (India)",,,,,https://www.imdb.com/title/tt21910484/?ref_=adv_li_tt
Beyond the 7 Seas,"Adventure,Drama,Fantasy",2022,,,Smily Titus,,"Prashant Nair,Athira Patel,Kiran Aravindakshan","August 26, 2022 (India)",,,,,https://www.imdb.com/title/tt21910074/?ref_=adv_li_tt
Tania's Trap,Drama,2022,,,Okey Ifeanyi,,"Uzor Arukwe,Ifeoma Dike,Rachel Edwards","September 5, 2022 (Nigeria)",,,,,https://www.imdb.com/title/tt21909900/?ref_=adv_li_tt
Sem'yanin,Drama,2022,,,Anna Den,,"Viktor Lebedev,Artyom Zbarskiy,Gennady Sbrodov","September 5, 2022 (Russia)",,,,,https://www.imdb.com/title/tt21909452/?ref_=adv_li_tt
Kotha Kothaga,"Drama,Romance",2022,,,Hanumaan Vasamsetty,,,"September 9, 2022 (India)",,,,,https://www.imdb.com/title/tt21908892/?ref_=adv_li_tt
Dirijorul tacerilor,Drama,2022,,,Ovidiu Georgescu,,,"September 2, 2022 (Romania)",,,,,https://www.imdb.com/title/tt21909336/?ref_=adv_li_tt
BhauBali,,2022,,,Sameer Patil,,,"September 16, 2022 (India)",,,,,https://www.imdb.com/title/tt21909376/?ref_=adv_li_tt
Lunares,Drama,2022,,,Marco Aurélio Giangiardi,,"Anderson Abrahao,Higor Bueno,Kattieli Faleiro","April 26, 2022 (Brazil)",,,,,https://www.imdb.com/title/tt21907830/?ref_=adv_li_tt
Stripped,Drama,2022,,,Enah Johnscott,,"Elizabeth Agehm,Lydia Ayuk,Soli Egbe","August 5, 2022 (Cameroon)",,,,,https://www.imdb.com/title/tt21907562/?ref_=adv_li_tt
Oh my darling,Romance,2022,,,Jineesh K. Joy,,,December 2022 (India),,,,,https://www.imdb.com/title/tt21908428/?ref_=adv_li_tt
5 in 1,Comedy,2022,,,GB Sampedro,,,"September 22, 2022 (Philippines)",,,,,https://www.imdb.com/title/tt21907554/?ref_=adv_li_tt
Turandot,,2022,,,,,,"August 18, 2022 (South Korea)",,,,,https://www.imdb.com/title/tt21907524/?ref_=adv_li_tt
How Does That Make You Feel?,Drama,2022,,,Joshua Nelson,,"Vamshi Krishna Achutha,Matt Agnelli,Richard M. Bruno III","August 20, 2022 (United States)",,,,,https://www.imdb.com/title/tt21879978/?ref_=adv_li_tt
Sangouna,Fantasy,2022,,,Simon William Kum,,"Alain Bomo Bomo,Stiven Essangue,Hervé Nguetchouang","July 29, 2022 (Cameroon)",,,,,https://www.imdb.com/title/tt21879476/?ref_=adv_li_tt
Sunday Night at Jane's,Comedy,2022,,,Joe Garrity,,,"July 10, 2022 (United States)",,,,,https://www.imdb.com/title/tt21879482/?ref_=adv_li_tt
Samaira,Drama,2022,,,Rishi Deshpande,,"Madhav Abhyankar,Vinamra Babhal,Lakshita Bairagi","August 26, 2022 (India)",,,,,https://www.imdb.com/title/tt21878300/?ref_=adv_li_tt
The Wedding Plan,Drama,2022,,,Solomon Mac-Auley,,"David A. Apemiye,Titilope Atolagbe,Ogbolo Benstowe","September 6, 2022 (Nigeria)",,,,,https://www.imdb.com/title/tt21878652/?ref_=adv_li_tt
Kulkuset Kulkuset,Comedy,2022,,,Taru Mäkelä,,"Christoffer Strandberg,Martti Suosalo,Eeva Litmanen","October 28, 2022 (Finland)",,,,,https://www.imdb.com/title/tt21876846/?ref_=adv_li_tt
Spare Keys,"Comedy,Romance",2022,,,Jeanne Aslan,,,September 2022 (Spain),,,,,https://www.imdb.com/title/tt21877348/?ref_=adv_li_tt
Le code,Drama,2022,,,Ghislain Towa,,"René Dilane Essomba,Aimée Virgile Makougoum,Éric Blandin Ndjeumi","August 5, 2022 (Cameroon)",,,,,https://www.imdb.com/title/tt21876738/?ref_=adv_li_tt
Kupla,"Comedy,Drama",2022,,,Aleksi Salmenperä,,"Stella Leppikorpi,Tommi Korpela,Minna Haapkylä","November 25, 2022 (Finland)",,,,,https://www.imdb.com/title/tt21876722/?ref_=adv_li_tt
Billu V.C.R,Drama,2022,,,Gurlal Singh,,"Aman Ball,Gurjit Chahal,Naginder Gakhar","March 11, 2022 (India)",,,,,https://www.imdb.com/title/tt21875382/?ref_=adv_li_tt
Prince William: Duty Calls,Biography,2022,,,Amber Rondel,,"William Aldridge,Rich Allison,Keith Best",Entertain Me Productions,,,,,https://www.imdb.com/title/tt21875202/?ref_=adv_li_tt
Kate Middleton: The Making of a Queen,Biography,2022,,,Amber Rondel,,"Lucy Brown,Michael Cole,Ben De Lisi",Entertain Me Productions,,,,,https://www.imdb.com/title/tt21875194/?ref_=adv_li_tt
Medal,Drama,2022,,,Dhaval Shukla,,,"October 7, 2022 (India)",,,,,https://www.imdb.com/title/tt21875610/?ref_=adv_li_tt
Etham (Malayalam),"Drama,Family,Romance",2022,,,Praveen Chandran Moodadi,,"Prakash Bare,Sidharth Rajan,N.G. Roshan",,,,,,https://www.imdb.com/title/tt21874884/?ref_=adv_li_tt
Diana: Lasting Words of a Mother,Biography,2022,,,Amber Rondel,,"Penny Junor,Vivienne Pettitt,Prince Harry",Entertain Me Productions,,,,,https://www.imdb.com/title/tt21875188/?ref_=adv_li_tt
Maa Da Ladla,"Comedy,Drama",2022,,,Uday Pratap Singh,,"Tarsem Jassar,Neeru Bajwa,Iftikhar Thakur","September 16, 2022 (India)",,,,,https://www.imdb.com/title/tt21874530/?ref_=adv_li_tt
Shores of Loci,Adventure,2022,,,Daisy Berns,,,2022 (Italy),,,,,https://www.imdb.com/title/tt21874142/?ref_=adv_li_tt
Khetet Mazinger,,2022,,,,,,"August 25, 2022 (United Arab Emirates)",,,,,https://www.imdb.com/title/tt21874066/?ref_=adv_li_tt
Raada,Drama,2022,,,Ritesh Narwade,,,"September 23, 2022 (India)",,,,,https://www.imdb.com/title/tt21873980/?ref_=adv_li_tt
La fabulosa herencia,Drama,2022,,,Aghora Vidya,,"Julieta Gutierrez,Martín Tosello,Marina Costa","September 3, 2022 (Hungary)",,,,,https://www.imdb.com/title/tt21874368/?ref_=adv_li_tt
The Great Arms Robbery,Action,2022,,,Hao Jin,,,"April 9, 2022 (China)",,,,,https://www.imdb.com/title/tt21874008/?ref_=adv_li_tt
The Classroom,Comedy,2022,,,Jonathan Guzman,,,"January 20, 2022 (United States)",,,,,https://www.imdb.com/title/tt21873912/?ref_=adv_li_tt
Repeat,"Crime,Thriller",2022,,,Arvindh Srinivasan,Mime Gopi,,"August 25, 2022 (India)",,,,,https://www.imdb.com/title/tt21873708/?ref_=adv_li_tt
It'll Always Be Us,"Drama,Romance",2022,,,Tridib Chakraborty,,"Brian Park,Lindsay Burke,Nathan Shi","August 20, 2022 (United States)",,,,,https://www.imdb.com/title/tt21873362/?ref_=adv_li_tt
Salt Lake,,2022,,,Katarzyna Roslaniec,,,September 2022 (Canada),,,,,https://www.imdb.com/title/tt21873344/?ref_=adv_li_tt
Theater of the Supernatural: City of the Dead,Horror,2022,,,Jason DeStefano,,"Analyn DeStefano,Jason DeStefano",,,,,,https://www.imdb.com/title/tt21873206/?ref_=adv_li_tt
Easy Town,Crime,2022,,,,,,,,,,,https://www.imdb.com/title/tt21872230/?ref_=adv_li_tt
Ada Hantu 2,Horror,2022,,,Hairul Azreen,,"Zahiril Adzim,Shiqin Kamal,Hairul Azreen","September 15, 2022 (Malaysia)",,,,,https://www.imdb.com/title/tt21873190/?ref_=adv_li_tt
Bungo Stray Dogs the Movie: Beast,,2022,,,Koichi Sakamoto,,"Shohei Hashimoto,Yûki Torigoe","January 7, 2022 (Japan)",,,,,https://www.imdb.com/title/tt21872792/?ref_=adv_li_tt
Treasure Heist,,2022,,,Luan-Trinh,,,2022 (Italy),,,,,https://www.imdb.com/title/tt21872806/?ref_=adv_li_tt
Vucije bobice,Family,2022,,,Sreten Jovanovic,,,,,,,,https://www.imdb.com/title/tt21871440/?ref_=adv_li_tt
Healing Walls,Family,2022,,,Ronsher Brooks,,"James Abernathy,Arthur Barney,William Brooks","August 23, 2022 (United States)",,,,,https://www.imdb.com/title/tt21871240/?ref_=adv_li_tt
A Foot in the Grave,,2022,,,,,,,,,,,https://www.imdb.com/title/tt21861072/?ref_=adv_li_tt
The Maiden,,2022,,,Graham Foy,,"Jackson Sluiter,Marcel T. Jiménez,Hayley Ness","September 4, 2022 (Italy)",,,,,https://www.imdb.com/title/tt21859796/?ref_=adv_li_tt
Shaun Patrick Flynn: Male Nurse,Comedy,2022,,,Graham Cooper,,Shaun Patrick Flynn,"July 29, 2022 (United States)",,,,,https://www.imdb.com/title/tt21859752/?ref_=adv_li_tt
The Aussie Boys,Drama,2022,,,Simon Croker,,"Joe Klocek,Joshua Morton,Eddy Shore",,,,,,https://www.imdb.com/title/tt21857646/?ref_=adv_li_tt
Dumpster Store,"Comedy,Reality-TV",2022,,,Scott Migdol,,,"August 22, 2022 (United States)",,,,,https://www.imdb.com/title/tt21856308/?ref_=adv_li_tt
Naalam Mura,Thriller,2022,,,Deepu Anthikkad,,"Biju Menon,Guru Somasundaram","October 21, 2022 (India)",,,,,https://www.imdb.com/title/tt21855564/?ref_=adv_li_tt
Stay,Drama,2022,,,Crouchy C. Ugochukwu,,"Nwonye Amaka,Crouchy C. Ugochukwu","July 29, 2022 (Nigeria)",,,,,https://www.imdb.com/title/tt21854992/?ref_=adv_li_tt
School Meals Time Graduation,"Comedy,Drama",2022,,,Maya Ayabe,,"Hayato Ichihara,Maiko Itou,Hana Kino","May 13, 2022 (Japan)",,,,,https://www.imdb.com/title/tt21856106/?ref_=adv_li_tt
Our Trip to Berribrook,"Comedy,Horror",2022,,,Frank Maljevac,,"Alice Mahony,Rhys Peters,Danae Swinburne","Tidbinbilla Nature Reserve, Australian Capital Territory, Australia",,,,,https://www.imdb.com/title/tt21855432/?ref_=adv_li_tt
Bundles the Movie,Drama,2022,,,Niquel Coleman,,"Ethan Alexis,Jermaisha Belton,Darik Bernard","July 29, 2022 (United States)",,,,,https://www.imdb.com/title/tt21854866/?ref_=adv_li_tt
Indios Confrontación El Submarí Groguet,Action,2022,,,,,,"August 21, 2022 (Spain)",,,,,https://www.imdb.com/title/tt21854376/?ref_=adv_li_tt
My Home (Ile Mi),Drama,2022,,,Dare Mojeed,,"Adejoke Adejumo,Adele Adeshayo,Mercy Aigbe",,,,,,https://www.imdb.com/title/tt21848658/?ref_=adv_li_tt
Jogi,Drama,2022,,,Ali Abbas Zafar,,"Mohd. Zeeshan Ayyub,Saurabh Chauhan,Amyra Dastur","September 16, 2022 (United States)",,,,,https://www.imdb.com/title/tt21848358/?ref_=adv_li_tt
I'm Home,Thriller,2022,,,Toy Styles,,,"November 1, 2022 (United States)",,,,,https://www.imdb.com/title/tt21838832/?ref_=adv_li_tt
When the River Meets the Sea,Drama,2022,,,Mingyuan Huang,,,"January 1, 2022 (China)",,,,,https://www.imdb.com/title/tt15096910/?ref_=adv_li_tt
Be a Moviestar,Comedy,2022,,,Tom Westborn,,"Frank Nitsche,Tom Westborn","August 17, 2022 (Germany)",,,,,https://www.imdb.com/title/tt21837618/?ref_=adv_li_tt
Anak Rimau the Movie,Sport,2022,,,Areel Abu Bakar,,,"September 1, 2022 (Malaysia)",,,,,https://www.imdb.com/title/tt21849424/?ref_=adv_li_tt
The Crooked I,Drama,2022,,,John Dawson,,"Bionda Bozeman,Laketa Caston,Dale Dobson","September 18, 2022 (United States)",,,,,https://www.imdb.com/title/tt21837944/?ref_=adv_li_tt
Composure,"Comedy,Horror",2022,,,Matthew Festle,,"Jackson Turner,Vincent M. Ward,Corrinne Mica","August 23, 2022 (United States)",,,,,https://www.imdb.com/title/tt21840946/?ref_=adv_li_tt
Moh,,2022,,,Jagdeep Sidhu,"Prabh Bains,Prabh Bains",,"September 16, 2022 (India)",,,,,https://www.imdb.com/title/tt21842982/?ref_=adv_li_tt
Star Trek Parody. Pick Art & Numb Bear One,Comedy,2022,,,Mark Mos,,"Nathan Bock,Scot Free,Kristen Lundberg",August 2022 (United States),,,,,https://www.imdb.com/title/tt21847698/?ref_=adv_li_tt
Ivy + Bean: Doomed to Dance,"Comedy,Family",2022,,,Annie Barrows,,,"September 2, 2022 (United States)",,,,,https://www.imdb.com/title/tt21836576/?ref_=adv_li_tt
Ivy + Bean: The Ghost That Had to Go,"Comedy,Family",2022,,,Annie Barrows,,,"September 2, 2022 (United States)",,,,,https://www.imdb.com/title/tt21836592/?ref_=adv_li_tt
Savasin 2 Yüzü,"Drama,War",2022,,,Ömer Evre,,"Gizem Adanir,Ayla Algan,Berfe Alisinanoglu","June 8, 2022 (Turkey)",,,,,https://www.imdb.com/title/tt13586584/?ref_=adv_li_tt
Painkiller,Drama,2022,,,Nick Petkov,,,,,,,,https://www.imdb.com/title/tt21820180/?ref_=adv_li_tt
Faith Wins: The Wildcard of the Strip,"Comedy,Drama,Family",2022,,,John Michael Hightower Jr.,,"Rich Natole,Bruce Baum,Joelle Righetti","Las Vegas, Nevada, USA",,,,,https://www.imdb.com/title/tt21839610/?ref_=adv_li_tt
Hafir: Karanlik Mezar,Horror,2022,,,Kemal Danaci,,"Sedat Ergen,Mehmet Ali Danaci,Erol Sertel","September 9, 2022 (Turkey)",,,,,https://www.imdb.com/title/tt21842438/?ref_=adv_li_tt
Welcome to Tihar College,"Action,Comedy",2022,,,P. Sunil Kumar Reddy,"Sony Reddy,Sony Reddy",,September 2022 (India),,,,,https://www.imdb.com/title/tt21844034/?ref_=adv_li_tt
Merkez,Romance,2022,,,Hakan Kursun,,"Ilay Erkök,Duygu Mercan,Furkan Palali",2022 (Turkey),,,,,https://www.imdb.com/title/tt21843638/?ref_=adv_li_tt
Goodbye Lady Di,Biography,2022,,,Remarni Ramchaitar-Jackman,,"Paul Burrell,Camilla Tominey",Tudor Productions I,,,,,https://www.imdb.com/title/tt21811180/?ref_=adv_li_tt
Loved by You,Drama,2022,,,Omoruyi Wallz Efosa,,"Jason Adeize Bello,Bimbo Ademoye,Bryan Emmanuel","July 20, 2022 (Nigeria)",,,,,https://www.imdb.com/title/tt21833244/?ref_=adv_li_tt
