title,gener,year,rating,duration,directors,writers,lead_actors,release_date,locations,user_reviews,critic_reviews,meta_score,url
The Darkest Sorrows,Drama,2020,,,Brandon Gotto,,"Margaux Colarusso,Patrick Delandtsheer,Rawling R.K. Raytan","September 21, 2020 (United States)",,1,,,https://www.imdb.com/title/tt11944684/?ref_=adv_li_tt
Yazh,Drama,2020,,,Helan Leo,,,March 2020 (Malaysia),,,,,https://www.imdb.com/title/tt11147920/?ref_=adv_li_tt
Josh Smith Live at the Spud,Music,2020,,,Ivan Chopik,,,"January 8, 2020 (United States)",,,,,https://www.imdb.com/title/tt14728314/?ref_=adv_li_tt
3 Puffs,Drama,2020,,,Saman Salur,,"Mohsen Tanabandeh,Parinaz Izadyar,Samira Hassanpour","February 1, 2020 (Iran)",,1,,,https://www.imdb.com/title/tt11773160/?ref_=adv_li_tt
A Realm of Return,Drama,2020,,,Tam Tran,,"Ái Linh Bùi,Kim Dung,Talyne Huynh",2020 (Canada),,,,,https://www.imdb.com/title/tt12205904/?ref_=adv_li_tt
The Tears of the Great Sage,"Action,Adventure,Fantasy",2020,,,Frankie Chung,,,"July 3, 2020 (China)",,1,,,https://www.imdb.com/title/tt12752802/?ref_=adv_li_tt
Tryna Come Up,Drama,2020,,,The Dark Brothers,,"Eldridge Allen,Kayla Boatner,Jamal Brown","May 11, 2020 (United States)",,1,,,https://www.imdb.com/title/tt12673240/?ref_=adv_li_tt
Mangga Muda,"Comedy,Drama",2020,,,Girry Pratama,,"Tora Sudiro,Alexandra Gottardo,Ridwan Kamil","January 23, 2020 (Indonesia)",,,,,https://www.imdb.com/title/tt10640338/?ref_=adv_li_tt
Internecionem,Sci-Fi,2020,,,Paulette Edser,,"Kelvin Taylor,Hannah Martin,John Brown",2020 (New Zealand),,,,,https://www.imdb.com/title/tt4722012/?ref_=adv_li_tt
Wild Bunch on Ice,"Family,Sport",2020,TV-14,1h 39m,Tim McKort,,"Bryden Belmore,Kyle Hazlehurst,Nick Armstrong","January 7, 2020 (United States)",,2,,,https://www.imdb.com/title/tt11666264/?ref_=adv_li_tt
Hot Soup,Drama,2020,,,Ming Zhang,,"Thomas Price,Liu Wenyi,Yi Zuo","September 16, 2022 (China)",,2,,,https://www.imdb.com/title/tt10245928/?ref_=adv_li_tt
Come Closer,Romance,2020,,,Ralf Walker,,"Saskia Walker,Devid Striesow,Ralf Walker","October 7, 2021 (Germany)",,3,,,https://www.imdb.com/title/tt15048212/?ref_=adv_li_tt
Mamakiki,Comedy,2020,,,G. Radhakrishnan,"Sameer Bharath Ram,Maanas Chavali",,"May 29, 2020 (India)",,1,,,https://www.imdb.com/title/tt12404852/?ref_=adv_li_tt
Coalesce,Drama,2020,,,Jessé Miceli,,"Eang Phearum,Sek Songsa,Rom Rithy","February 16, 2022 (France)",,7,,,https://www.imdb.com/title/tt12474932/?ref_=adv_li_tt
Wood Witch: The Awakening,Horror,2020,,,Courtney G. Jones,,"Shannon Dowling,Ted Dowling,Cameron Walsworth","June 23, 2020 (United States)",,7,,,https://www.imdb.com/title/tt4011928/?ref_=adv_li_tt
Tomorrow is still July,Thriller,2020,,,Dejan Vlaisavljevic Nikt,,,"March 6, 2020 (Serbia)",,1,,,https://www.imdb.com/title/tt11656982/?ref_=adv_li_tt
Baggage,Mystery,2020,,,Bahaish Kapoor,,Disha Thakur,"February 9, 2020 (India)",,3,,,https://www.imdb.com/title/tt11760696/?ref_=adv_li_tt
Three,Horror,2020,,,Ruslan Pak,,,"September 23, 2021 (United States)",,,,,https://www.imdb.com/title/tt13705660/?ref_=adv_li_tt
Yaar,Horror,2020,,,K.S. Bava,,"Sonia Agarwal,Raai Laxmi","March 9, 2020 (India)",,,,,https://www.imdb.com/title/tt10809014/?ref_=adv_li_tt
Pyari Dadi Maa,Family,2020,,,Shyam Maheshwari,,"Pakhi Hegde,Kuldeep Kumar,Divya Dwivedi","November 14, 2020 (India)",,1,,,https://www.imdb.com/title/tt12482630/?ref_=adv_li_tt
The Greatest Gift Ever Given,Drama,2020,,,Scott Hester,Bill Capskas,"Heather Bash,Bill Capskas,Kristine Fambrough","January 10, 2020 (United States)",,2,,,https://www.imdb.com/title/tt11051562/?ref_=adv_li_tt
The Process,"Drama,Music",2020,,,Jake Fay,,"Jason Gervacio,Adam Lawn,Marvin St-Jean","December 10, 2020 (United States)",,12,,,https://www.imdb.com/title/tt12035596/?ref_=adv_li_tt
Belated Days,Drama,2020,Not Rated,1h 49m,Oscar Frederick Welsh,Jessica Laight,"Oscar Frederick Welsh,Jessica Laight,John Campbell","January 20, 2021 (United States)",,,,,https://www.imdb.com/title/tt12020498/?ref_=adv_li_tt
Holud Bani,Drama,,,,Mukul Roy Chowdhury,,"Parambrata Chattopadhyay,Nusrat Imrose Tisha,Paoli Dam","August 3, 2020 (Bangladesh)",,1,,,https://www.imdb.com/title/tt6546670/?ref_=adv_li_tt
Astounding Courage in Distress,Family,2020,,,Priyanka Singh,Indu Prasad,"Mansinghms,Indu Prasad,Man Singh","January 3, 2020 (India)",,5,,,https://www.imdb.com/title/tt11401900/?ref_=adv_li_tt
419,"Drama,Romance,Thriller",2020,,,Eric Bartonio,,"Arben Bajraktaraj,Amir Barhoumi,Adel Bencherif","January 10, 2020 (France)",,,,,https://www.imdb.com/title/tt3259348/?ref_=adv_li_tt
The Terrible Adventure,"Action,Adventure,Comedy",2020,,,Kel Thompson,Jillian Chiappone,"Kyle Barnett,Jillian Chiappone,Santo Curatolo","March 21, 2021 (United States)",,26,,,https://www.imdb.com/title/tt8896010/?ref_=adv_li_tt
Detroit Driller Killer,Horror,2020,,,Matt Jaissle,,"William Childress,Nate Diggity,Ashley Gresham",March 2020 (United States),,2,,,https://www.imdb.com/title/tt11957206/?ref_=adv_li_tt
Hustler,Thriller,2020,,,Chineme Michael Ike,,"Enemmuo Adanne,Yan Baba,Nwokohuo Blessing","October 25, 2020 (Nigeria)",,,,,https://www.imdb.com/title/tt12886676/?ref_=adv_li_tt
Desert Legend,"Action,Drama",2020,,,Jin Lijun,,,"March 9, 2020 (China)",,,,,https://www.imdb.com/title/tt12845282/?ref_=adv_li_tt
Alle under angrep,"Drama,Thriller",2020,,,Marius Patrik Pinnås,,"Stephen Ackles,Peter Andersson,Sigurd Bjørhovde","November 10, 2020 (Denmark)",MPX Scripted,,,,https://www.imdb.com/title/tt11110654/?ref_=adv_li_tt
Animation,Drama,2020,,,Sergey Seryogin,,"Lilia Achkasova,Maksim Danilenko,Darya Galina","December 13, 2020 (Russia)",,,,,https://www.imdb.com/title/tt14936516/?ref_=adv_li_tt
48 Hrs. Literally,Comedy,2020,,,Dan Kapelovitz,,,"October 25, 2020 (United States)",,,,,https://www.imdb.com/title/tt11358012/?ref_=adv_li_tt
BIR,"Action,Drama,Thriller",2020,,,Kazi Hayat,,"Nadimul Islam,Tahsin Arafat,Sadek Bacchu","February 14, 2020 (Bangladesh)",,9,,,https://www.imdb.com/title/tt11760270/?ref_=adv_li_tt
Between You and Me,Drama,2020,,,Grace Whitfield,,"Anabel Kutay,Laura McAlpine,Suni La","December 1, 2020 (United Kingdom)",,,,,https://www.imdb.com/title/tt6622706/?ref_=adv_li_tt
Orbius,Fantasy,2020,,,Sergey A.,Random People,"Sergey A.,Random People","January 16, 2020 (Russia)",,,,,https://www.imdb.com/title/tt11617492/?ref_=adv_li_tt
The Greater Good,Crime,2020,,,Amy Ma,,"Cammy Chiang,Chris Chih-Cheng Lee,Christina Yun-Wen Mok",,,,,,https://www.imdb.com/title/tt12867672/?ref_=adv_li_tt
Moments of Darkness,Drama,2020,,,Manjeet S Gill,,"Andrew J Walker,Roderick Masih,Gurjit Bahia","July 1, 2020 (United States)",,,,,https://www.imdb.com/title/tt11607690/?ref_=adv_li_tt
Luccas Neto Em O Hotel Mágico,Family,2020,,,Lucas Margutti,,,"May 13, 2020 (Brazil)",,,,,https://www.imdb.com/title/tt12416772/?ref_=adv_li_tt
Cruise Control,"Comedy,Romance",2020,,,Rudi Van Den Bossche,,"Gene Bervoets,Charlotte Anne Bongaerts,Peter Bulckaen","August 5, 2020 (Belgium)",,1,,,https://www.imdb.com/title/tt10727130/?ref_=adv_li_tt
I Shall Live by Myself,"Drama,Family",2020,,,Shûichi Okita,,"Yû Aoi,Munetaka Aoki,Gaku Hamada",2020 (Japan),,4,,,https://www.imdb.com/title/tt11657186/?ref_=adv_li_tt
Ninja Jajamarukun,Action,2020,,,Ainosuke Shibata,,"Asami,Hiroaki Kawatsure,Mickey Koga","August 28, 2020 (Japan)",,,,,https://www.imdb.com/title/tt16996870/?ref_=adv_li_tt
Party Hard,"Comedy,Drama",2020,Unrated,1h 43m,William Nicholas Clay,"William Nicholas Clay,Brian Forbes","Hunter Bolton,Brian Forbes,Ty Rowe","March 5, 2021 (United States)",,9,,,https://www.imdb.com/title/tt10414756/?ref_=adv_li_tt
Gold Touch Master,Action,2020,,,Chengxu Lan,,,"February 24, 2020 (China)",,,,,https://www.imdb.com/title/tt21430106/?ref_=adv_li_tt
Sirley,Comedy,2020,,,Elisa Amoruso,,"Micaela Ramazzotti,Giampaolo Morelli,Emma Fasano","June 3, 2021 (Italy)",,2,,,https://www.imdb.com/title/tt10961374/?ref_=adv_li_tt
Love Thy Neighbour,Drama,2020,,,Okechukwu Oku,,"Jasperwills Ebuka,Austin Ezeh,Ugo Doris Igwe","August 1, 2020 (Nigeria)",,,,,https://www.imdb.com/title/tt12464156/?ref_=adv_li_tt
Extro,Comedy,2020,,,Naoki Murahashi,,,"March 13, 2020 (Japan)",,2,,,https://www.imdb.com/title/tt12669498/?ref_=adv_li_tt
Sir Sir Sarla,Drama,2020,,,Suman Mukhopadhyay,"Makrand Deshpande,Makrand Deshpande",,"October 31, 2020 (India)",,,,,https://www.imdb.com/title/tt13323178/?ref_=adv_li_tt
Tarapaty 2,"Comedy,Family",2020,,,Marta Karwowska,,"Pola Król,Jakub Janota-Bzowski,Mia Goti","September 25, 2020 (Poland)",Poznanska Lokalna Organizacja Turystyczna,,,,https://www.imdb.com/title/tt11368866/?ref_=adv_li_tt
Halley's Comet,Comedy,2020,,,Milena Fadeeva,,"Anna Chipovskaya,Aleksey Kravchenko,Anna Mikhalkova","December 3, 2020 (Russia)",,1,,,https://www.imdb.com/title/tt11898944/?ref_=adv_li_tt
Celestial Track of Peng Lai,Fantasy,2020,,,Anthony Zhang,,,"April 21, 2020 (China)",,,,,https://www.imdb.com/title/tt12205298/?ref_=adv_li_tt
Love Online,"Comedy,Romance",2020,,,John Psathas,,"Jessica Jay,Lara Honnor,Angela Peters","April 1, 2020 (United States)",,,,,https://www.imdb.com/title/tt4004504/?ref_=adv_li_tt
John Williams: Live in Vienna,Music,2020,,,Michael Beyer,,,"October 2, 2020 (United States)",Deutsche Grammophon,1,,,https://www.imdb.com/title/tt12888358/?ref_=adv_li_tt
Home of the Brave,Drama,2020,,,Deon Gibson,,"Andrew Dozier,Victoria Baxter,Terri Blakney Beach","January 1, 2020 (United States)",,4,,,https://www.imdb.com/title/tt7279640/?ref_=adv_li_tt
Veer Yodha-Mahabali,Drama,2020,,,Iqbal Baksh,,,December 2020 (India),,,,,https://www.imdb.com/title/tt11317958/?ref_=adv_li_tt
Bad Habits Die Hard,Comedy,2020,,,Riccardo Papa,,"Giovanni Anzaldo,Nicolò Ausili,Fortunato Cerlino","July 27, 2020 (Italy)",Play Entertainment,,,,https://www.imdb.com/title/tt11183868/?ref_=adv_li_tt
Le Café de mes Souvenirs,"Musical,Romance",2020,,,Valto Baltzar,,"Irina Björklund,Anouchka Delon,Fedor Grigorev",2020 (France),,,,,https://www.imdb.com/title/tt10616476/?ref_=adv_li_tt
The Beauty Skin,"Action,Fantasy",2020,,,Kun Chi Mak,,,"July 17, 2020 (China)",,,,,https://www.imdb.com/title/tt15295120/?ref_=adv_li_tt
Wolf Cubs of Apple Valley,"Drama,Family",2020,,,Fereydoun Najafi,,"Mohammad Reza Alivar,Samira Balipour,Amir Reza Faramarzi","January 21, 2020 (Iran)",,,,,https://www.imdb.com/title/tt14097488/?ref_=adv_li_tt
The Evening Show,Thriller,2020,,,Parth Sharma,,"Chirag Arora,Apoorv Bansal,Akash Chaudhary","September 21, 2020 (India)",,7,,,https://www.imdb.com/title/tt13193132/?ref_=adv_li_tt
Double Vision,Thriller,2020,,,Terry R. Wickham,,"Amelie McKendry,Kristen Schiano,Jennifer Helen Morris","January 19, 2020 (United States)",,,,,https://www.imdb.com/title/tt8381678/?ref_=adv_li_tt
Vikun Taak,Comedy,2020,,,Sameer Patil,"Siddheshwar Ekambe,Shivraj Waichal","Chunky Pandey,Shivraj Waichal,Radha Sagar","February 14, 2020 (India)",,,,,https://www.imdb.com/title/tt11507558/?ref_=adv_li_tt
De grote Sinterklaasfilm,Drama,2020,,,Lucio Messercola,,"Bram van der Vlugt,Joshua Albano,Filip Bolluyt","October 7, 2020 (Netherlands)",,1,,,https://www.imdb.com/title/tt13054644/?ref_=adv_li_tt
Joshua,Thriller,2020,,,Peter Sundardas,Kalesh Kalakkodu,"Anand,Kalesh Kalakkodu,Manka Mahesh","February 28, 2020 (India)",Zee Music,10,,,https://www.imdb.com/title/tt11880890/?ref_=adv_li_tt
Las Furias,"Drama,Thriller",2020,,,Tamae Garateguy,,"Daniel Aráoz,Federica Cafferata,Celina Demarchi",2020 (Argentina),Río Films,4,,,https://www.imdb.com/title/tt10398802/?ref_=adv_li_tt
Saturday School,Drama,2020,,,Tyrone Breaux,,"Blake Alexander,Sophia Arguelles,Kahlo De Jesus Buffington","August 1, 2020 (United States)",,,,,https://www.imdb.com/title/tt10448820/?ref_=adv_li_tt
Rock 4,Musical,2020,,,Mamat Khalid,,"Sharwani Ns,Hazama Azmi,Adam John","February 20, 2020 (Malaysia)",,1,,,https://www.imdb.com/title/tt10110912/?ref_=adv_li_tt
Varkey,Drama,2020,,,Adharsh Venugopal,Drishya Dinesh,"Samad Sulaiman,Drishya Dinesh,Sreejith Ravi","March 6, 2020 (India)",,,,,https://www.imdb.com/title/tt11280986/?ref_=adv_li_tt
Mickey on the Road,Drama,2020,,,Mian-Mian Lu,,"Pao-Wen Yeh,Ya-Ling Chang,Yu Chieh Hsu",October 2020 (Taiwan),,1,,,https://www.imdb.com/title/tt11861034/?ref_=adv_li_tt
Lur eta Amets,"Animation,Adventure",2020,,,Joseba Ponce,"Imanol Zinkunegi,Carlos Zabala",,"February 7, 2020 (Spain)",,,,,https://www.imdb.com/title/tt11542244/?ref_=adv_li_tt
Muddled,Drama,2020,,,Best Okoduwa,,"Omolola Akinsanya,Sophie Alakija,Grace-Charis Bassey","February 14, 2020 (Nigeria)",,,,,https://www.imdb.com/title/tt15765428/?ref_=adv_li_tt
Separate Sights,Drama,2020,,,Jonathan Simao,,"Aias Dalman,Azriel Dalman,Adela Drabek","February 15, 2020 (Canada)",,2,,,https://www.imdb.com/title/tt11678974/?ref_=adv_li_tt
Takut ke Tak,,2020,,,Muzzamer Rahman,,"Nabil Aqil,Han Zalini,Ika Nabella","August 27, 2020 (Malaysia)",,6,,,https://www.imdb.com/title/tt11907088/?ref_=adv_li_tt
Jihad,Drama,2020,,,Ameer Sultan,,,"October 10, 2020 (India)",,,,,https://www.imdb.com/title/tt11580904/?ref_=adv_li_tt
Bob Rubin: Oddities and Rarities,Comedy,2020,,,Jeff Santo,,"Bob Rubin,Dan Allen Kennedy,Robert Berry","May 19, 2020 (United Kingdom)",,12,,,https://www.imdb.com/title/tt7263182/?ref_=adv_li_tt
Fabula,"Horror,Mystery,Thriller",2020,,,Denis Frison,,"Denis Frison,Elena Griggio,Diego De Francesco","September 4, 2020 (United States)",,2,,,https://www.imdb.com/title/tt12670208/?ref_=adv_li_tt
Letter from Death,Horror,2020,,,Hestu Saputra,,"Carissa Perusset,Endy Arfian,Jerome Kurnia","January 9, 2020 (Indonesia)",,,,,https://www.imdb.com/title/tt11428788/?ref_=adv_li_tt
Bump Kowalski and the Ten Commandments,Drama,2020,,,Joshua Bovinette,,"Jillian Bovinette,Joshua Bovinette,John Patrick Costello","April 7, 2020 (United States)",,,,,https://www.imdb.com/title/tt10777472/?ref_=adv_li_tt
24 Days,Drama,2020,,,Sreekanth.E.G.,,"Adith.U.S.,Ranjith Gopal,Binoy Sudhan","January 17, 2020 (India)",,,,,https://www.imdb.com/title/tt14787556/?ref_=adv_li_tt
Time to Shine,Adventure,2020,,,Matthias J. Johnson,,"Thomas Beatie,Matthias J. Johnson,Meredith Johnson","September 10, 2020 (United States)",,,,,https://www.imdb.com/title/tt13333164/?ref_=adv_li_tt
Dots,Drama,2020,,,Shilpa Krishnan Shukla,,"Ahaana Krishna,Aishwarya Kumar,Suman Nagarkar","June 13, 2020 (Singapore)",,,,,https://www.imdb.com/title/tt13056878/?ref_=adv_li_tt
Alta Vista,Drama,2020,,,Joe Clarke,,"Joe Clarke,Stacey Scowley,Tanika 'Tea' Vickers","November 15, 2021 (United States)",,2,,,https://www.imdb.com/title/tt13269852/?ref_=adv_li_tt
Transcendental Layover,"Crime,Mystery,Thriller",2020,Approved,1h 21m,Biju Viswanath,,"Jason Holdorf,Joshua Kalinowski,David Lamirande","November 4, 2020 (United States)",,4,,,https://www.imdb.com/title/tt15851772/?ref_=adv_li_tt
Frozen Run,"Mystery,Thriller",2020,,,Andrew Michael Spence,,"Brenna Norlander,Teague Fernandez,Cameron James",2020 (United States),,,,,https://www.imdb.com/title/tt8089832/?ref_=adv_li_tt
Amalia en el otoño,Drama,2020,,,Octavio Lasheras,,"María José Alfonso,Tony Antonio,Guillermo Antón","February 10, 2021 (Spain)",,1,,,https://www.imdb.com/title/tt13621726/?ref_=adv_li_tt
Ithu En Kathal Puthakam,Drama,2020,,,Madhu G. Kamalam,,,"December 4, 2020 (India)",,,,,https://www.imdb.com/title/tt13594416/?ref_=adv_li_tt
Dumb Wife,Comedy,2020,,,Okey Ifeanyi,,,"March 6, 2020 (Nigeria)",,,,,https://www.imdb.com/title/tt21799030/?ref_=adv_li_tt
The Mentor,Thriller,2020,,,Moez Solis,Liz Sklar,"Brandi Nicole,Liz Sklar,Mike Bash","April 22, 2020 (United States)",,61,,,https://www.imdb.com/title/tt7922944/?ref_=adv_li_tt
Riptide,Drama,2020,,,Tim Barrow,Josh Brock,"Tim Barrow,Josh Brock,Cameron Docker","July 6, 2020 (United Kingdom)",,3,,,https://www.imdb.com/title/tt11095458/?ref_=adv_li_tt
Trópico,Drama,2020,,,Sabrina Farji,,"Juana Viale,Andrea Bonelli,Valentina Brodsky","October 29, 2020 (Argentina)",,,,,https://www.imdb.com/title/tt13392930/?ref_=adv_li_tt
Tonkatsu DJ Age-Taro,Comedy,2020,,,Ken Ninomiya,,"Kôdai Asaka,Natsumi Ikema,Yûsuke Iseya","October 30, 2020 (Japan)",,1,,,https://www.imdb.com/title/tt11997258/?ref_=adv_li_tt
Solo Respira,Horror,2020,,,Felix Limardo,,"Paulette Hernandez,Johnnie Mercedes,Andrés Delgado","November 5, 2020 (Dominican Republic)",,,,,https://www.imdb.com/title/tt12362660/?ref_=adv_li_tt
Scorsese Shorts,Drama,2020,,,Julia Cameron,,,"June 29, 2020 (United Kingdom)",,,,,https://www.imdb.com/title/tt12431770/?ref_=adv_li_tt
Malou's Christmas,"Comedy,Drama,Family",2020,,,Claus Bjerre,,"Ulver Skuli Abildgaard,Susanne Billeskov,Bertram Degn","November 19, 2020 (Denmark)",Det Danske Filminstitut,,,,https://www.imdb.com/title/tt13407590/?ref_=adv_li_tt
Resident Evil: Childhood,"Horror,Sci-Fi",2020,,,John D. Lofton IV,,,"July 1, 2020 (United States)",,1,,,https://www.imdb.com/title/tt14172564/?ref_=adv_li_tt
Marriage Pressure,Romance,2020,,,Ubong Bassey Nya,,"Emma Ayalogu,Adaeze Chiegbu,Luchy Donalds","August 12, 2020 (Nigeria)",,,,,https://www.imdb.com/title/tt18271504/?ref_=adv_li_tt
La Pesca del Atún Blanco (Catching the White Tuna),"Drama,Thriller",2020,,,Maritza Blanco,,"Belisario Albornoz,Bairon Castillo,Andres Ortega","September 30, 2020 (Brazil)",Enrique Garzon,,,,https://www.imdb.com/title/tt11285408/?ref_=adv_li_tt
Creeré,Drama,2020,,,Julio Roman,,"Gaby Alicea,Jaime Colón,Nelson Luquis","December 17, 2021 (United States)",,3,,,https://www.imdb.com/title/tt10969058/?ref_=adv_li_tt
The Wristwatch,Drama,2020,TV-14,1h 25m,Devin J. Dilmore,"Gino Gaetano,Tonita Castro","Kelci C. Magel,Tonita Castro,Pat Fitz","September 7, 2020 (United States)",,2,,,https://www.imdb.com/title/tt13029572/?ref_=adv_li_tt
The Edge of Chaos,Drama,2020,,,Sam Uhlemann,,"Aoibhinn McGinnity,Sean Mahon,Muireann Ryan","November 6, 2020 (Ireland)",,,,,https://www.imdb.com/title/tt11854092/?ref_=adv_li_tt
2188 a lab of magic film,Horror,2020,,,Joseph Edwards,,"Joseph Edwards,Peter Edwards,Jill Lee","September 12, 2020 (United States)",,,,,https://www.imdb.com/title/tt11228854/?ref_=adv_li_tt
Alli,Drama,2020,,,Karthik Subbaraj,,,"January 8, 2020 (India)",,,,,https://www.imdb.com/title/tt21243834/?ref_=adv_li_tt
Savagery,War,2020,,,Miguel Gomes,,,August 2020 (Switzerland),RT Features,,,,https://www.imdb.com/title/tt14824570/?ref_=adv_li_tt
Tears of the Clown,"Horror,Thriller",2020,,,Miles Bellar,,"David A Katz,Tommy Maddox,Scott Rapp","March 4, 2020 (United States)",,1,,,https://www.imdb.com/title/tt11764870/?ref_=adv_li_tt
Cosas de Hombres,Comedy,2020,,,Gabriela Sobarzo,Paz Bascuñán,"Marcial Tagle,Paz Bascuñán,Boris Quercia","January 9, 2020 (Chile)",,2,,,https://www.imdb.com/title/tt8169404/?ref_=adv_li_tt
Dust Nuggets,"Comedy,Drama",2020,,,Andrew Pochan,,"Linnea Sage,Robert Picardo,Eric Roberts",2020 (United States),,1,,,https://www.imdb.com/title/tt9614064/?ref_=adv_li_tt
Panda Bear It,Drama,2020,,,Evan Kidd,Melissa Cowan Rattray,"Damien Elliott Bynum,Melissa Cowan Rattray,Kimberly Avery","October 4, 2020 (United States)",,9,,,https://www.imdb.com/title/tt12623102/?ref_=adv_li_tt
Spooked,Thriller,2020,Not Rated,1h 28m,Omar Rogers,,"Vacea Blondelle,Matthew Fowler,Thomas Henegar","October 7, 2020 (United States)",,,,,https://www.imdb.com/title/tt6098336/?ref_=adv_li_tt
Wrecking Ball,Drama,2020,,,Alex Joseph,,"Lucy Sheree Cooper,Tabi Foster,Annie Knox","July 21, 2020 (United States)",,,,,https://www.imdb.com/title/tt8618270/?ref_=adv_li_tt
Social Distance,Mystery,2020,,,B. Luciano Barsuglia,,"Vernon Wells,Dawna Lee Heising,Sheri Davis","November 21, 2020 (United States)",,3,,,https://www.imdb.com/title/tt12057590/?ref_=adv_li_tt
The Moths,Drama,2020,,,Piotr Stasik,,"Tymoteusz Skorupka,Jakub Krzykowski,Adrian Sztuba","December 9, 2020 (Poland)",Polski Instytut Sztuki Filmowej,,,,https://www.imdb.com/title/tt12860870/?ref_=adv_li_tt
Hush,Drama,2020,TV-14,1h 28m,Miki Blak,,"Debbie Scaletta,Crystle Paynther Collins,Joseph Lee Billups Jr.","November 13, 2020 (United States)",,1,,,https://www.imdb.com/title/tt4425262/?ref_=adv_li_tt
The Island Within,"Comedy,Drama",2020,,,Ru Hasanov,,"Orkhan Ata,Vidadi Gasanov,Rafiq Azimov","August 17, 2020 (Bosnia and Herzegovina)",Coyote Cinema,,,,https://www.imdb.com/title/tt13858702/?ref_=adv_li_tt
Five Scars,Thriller,2020,,,Crystian Hopper,,"Travis Conover,Geneva Clarke,Joseph Yang",2020 (United States),,,,,https://www.imdb.com/title/tt12718628/?ref_=adv_li_tt
Beyond This Earth,"Mystery,Sci-Fi",2020,,,Al Adamson,,"Stevee Ashlock,Jacqui Dunne","May 26, 2020 (United States)",,,,,https://www.imdb.com/title/tt9695570/?ref_=adv_li_tt
Isaac Butterfield: Anti Hero,Comedy,2020,,,Connor Fairclough,,"Isaac Butterfield,Chris Dahmen,Georgia Davies","July 14, 2020 (Australia)",,2,,,https://www.imdb.com/title/tt12713214/?ref_=adv_li_tt
Kombu,Thriller,2020,,,E. Ibrahim,'Ganja' Karuppu,,"December 11, 2020 (India)",,,,,https://www.imdb.com/title/tt13621256/?ref_=adv_li_tt
Black Land,"Action,Drama",2020,,,Billings Siwila,,"Billings Siwila,Riaan Ellis,Anthony Watterson","April 1, 2020 (South Africa)",,,,,https://www.imdb.com/title/tt3294566/?ref_=adv_li_tt
Mar de Dentro,Drama,2020,,,Dainara Toffoli,,"Monica Iozzi,Rafael Losso,Gilda Nomacce","April 7, 2022 (Brazil)",,4,,,https://www.imdb.com/title/tt13342872/?ref_=adv_li_tt
Bank on us 2,"Action,Crime",2020,,,Lee Westwick,,"Lee Westwick,Swaylee Loughnane,Mac Gabriel","December 18, 2020 (United Kingdom)",,2,,,https://www.imdb.com/title/tt12759288/?ref_=adv_li_tt
