title,gener,year,rating,duration,directors,writers,lead_actors,release_date,locations,user_reviews,critic_reviews,meta_score,url
Polly of the Storm Country,"Drama,Romance",1920,,,Arthur Rosson,,"Mildred Harris,Emory Johnson,Charlotte Burton","April 4, 1920 (United States)",,,,,https://www.imdb.com/title/tt0011586/?ref_=adv_li_tt
The Bull's Eye,"Action,Drama",1917,,,James W. Horne,,"Eddie Polo,Vivian Reed,Frank Lanning","December 13, 1917 (United States)",,,,,https://www.imdb.com/title/tt0008935/?ref_=adv_li_tt
Hell-to-Pay Austin,"Comedy,Drama",1916,,,Paul Powell,,"Wilfred Lucas,Bessie Love,Ralph Lewis","August 20, 1916 (United States)",,,,,https://www.imdb.com/title/tt0006781/?ref_=adv_li_tt
Life's Shop Window,,1915,,,Herbert Brenon,,"Henry Belmar,Claire Whitney",Fox Film Corporation,,,,,https://www.imdb.com/title/tt0005619/?ref_=adv_li_tt
The Toilers,"Drama,Romance",1919,,,Tom Watts,,"Manora Thew,George Dewhurst,Gwynne Herbert","March 27, 1919 (United States)",,1,,,https://www.imdb.com/title/tt0010787/?ref_=adv_li_tt
Sleeping Fires,Drama,1917,,,Hugh Ford,,"Pauline Frederick,Maurice Steuart,Helen Dahl","April 15, 1917 (United States)",,2,,,https://www.imdb.com/title/tt0008592/?ref_=adv_li_tt
The Rosentopf Case,Comedy,1918,,,Ernst Lubitsch,,"Ernst Lubitsch,Trude Hesterberg,Ferry Sikla","September 20, 1918 (Germany)",,,,,https://www.imdb.com/title/tt0009051/?ref_=adv_li_tt
The Brass Bottle,Fantasy,1914,Passed,,Sidney Morgan,,"E. Holman Clark,Alfred Bishop,Doris Lytton",May 1914 (United States),,,,,https://www.imdb.com/title/tt0202820/?ref_=adv_li_tt
The Devil's Double,Western,1916,,,William S. Hart,,"William S. Hart,Enid Markey,Robert McKim","November 26, 1916 (United States)",,,,,https://www.imdb.com/title/tt0006588/?ref_=adv_li_tt
What's His Name,"Comedy,Drama",1914,,,Cecil B. DeMille,,"Max Figman,Lolita Robertson,Sydney Deane","October 22, 1914 (United States)",,,,,https://www.imdb.com/title/tt0004792/?ref_=adv_li_tt
Idle Wives,Drama,1916,,,Phillips Smalley,,"Lois Weber,Phillips Smalley,Mary MacLaren",September 1916 (United States),,3,,,https://www.imdb.com/title/tt0006846/?ref_=adv_li_tt
"$5, 000 Reward",Mystery,1918,,,Douglas Gerrard,,"Franklyn Farnum,William Lloyd,Gloria Hope","May 25, 1918 (United States)",,1,,,https://www.imdb.com/title/tt0008808/?ref_=adv_li_tt
Over the Garden Wall,Comedy,1919,,,David Smith,,"Bessie Love,Myrtle Reeves,Willis Marks","September 21, 1919 (United States)",,1,,,https://www.imdb.com/title/tt0010545/?ref_=adv_li_tt
The Girl in the Web,Mystery,1920,,,Robert Thornby,,"Blanche Sweet,Nigel Barrie,Thomas Jefferson","August 5, 1920 (United States)",,,,,https://www.imdb.com/title/tt0011231/?ref_=adv_li_tt
What Am I Bid?,"Drama,Romance",1919,,,Robert Z. Leonard,,"Mae Murray,Ralph Graves,Willard Louis","April 14, 1919 (United States)",,,,,https://www.imdb.com/title/tt0010868/?ref_=adv_li_tt
The Amazing Adventure,"Comedy,Drama",1917,,,Burton George,,"Roberta Wilson,Charles Perley,Myrtel Gillette","March 8, 1917 (United States)",,,,,https://www.imdb.com/title/tt0321185/?ref_=adv_li_tt
Fame and Fortune,Western,1918,Passed,50m,Lynn Reynolds,,"Tom Mix,Kathleen O'Connor,George Nichols","October 20, 1918 (United States)",,,,,https://www.imdb.com/title/tt0009053/?ref_=adv_li_tt
Firebrand Trevison,Western,1920,,,Thomas N. Heffron,,"Buck Jones,Winifred Westover,Martha Mattox","September 5, 1920 (United States)",,,,,https://www.imdb.com/title/tt0011182/?ref_=adv_li_tt
The Desperate Hero,"Comedy,Drama",1920,,,Wesley Ruggles,,"Owen Moore,Gloria Hope,Emmett King","June 7, 1920 (United States)",,,,,https://www.imdb.com/title/tt0011109/?ref_=adv_li_tt
The Juggernaut,Drama,1915,,,Ralph Ince,,"Anita Stewart,Earle Williams,Julia Swayne Gordon","April 19, 1915 (United States)",,2,,,https://www.imdb.com/title/tt0005579/?ref_=adv_li_tt
In the Palace of the King,"Drama,History",1915,,,Fred E. Wright,,"E.J. Ratcliffe,Richard Travers,Arline Hackett","October 11, 1915 (United States)",,,,,https://www.imdb.com/title/tt0005541/?ref_=adv_li_tt
Camille,Drama,1915,,,Albert Capellani,,"Clara Kimball Young,Paul Capellani,Lillian Cook","December 27, 1915 (United States)",,,,,https://www.imdb.com/title/tt0005049/?ref_=adv_li_tt
The Little Shepherd of Kingdom Come,"Drama,History,War",1920,,,Wallace Worsley,,"Jack Pickford,Clara Horton,Pauline Starke",February 1920 (United States),,,,,https://www.imdb.com/title/tt0196704/?ref_=adv_li_tt
The Eyes of the World,Drama,1917,,,Donald Crisp,,"Monroe Salisbury,Jack Livingston,Jane Novak","January 27, 1917 (United States)",,,,,https://www.imdb.com/title/tt0007909/?ref_=adv_li_tt
Bonnie Mary,Romance,1918,,,A.V. Bramble,,"Miriam Ferris,Lionel Belcher,Arthur M. Cullin",December 1918 (United Kingdom),,,,,https://www.imdb.com/title/tt0309385/?ref_=adv_li_tt
The Copperhead,Drama,1920,Passed,1h 10m,Charles Maigne,,"Lionel Barrymore,William P. Carleton,Francis Joyner","January 25, 1920 (United States)",,2,,,https://www.imdb.com/title/tt0011073/?ref_=adv_li_tt
The Soul of Kura San,Drama,1916,,,Edward LeSaint,,"Sessue Hayakawa,Myrtle Stedman,Tsuru Aoki","October 30, 1916 (United States)",,,,,https://www.imdb.com/title/tt0158980/?ref_=adv_li_tt
Tabaré,"Drama,Romance",1919,,,Luis Lezama,,"Carmen Bonifant,Enrique Cantalaúba,Emilia Cassani","January 31, 1919 (Mexico)",,,,,https://www.imdb.com/title/tt0155237/?ref_=adv_li_tt
The Devil's Assistant,Horror,1917,,,Harry A. Pollard,,"Margarita Fischer,Monroe Salisbury,Kathleen Kirkham","April 2, 1917 (United States)",,2,,,https://www.imdb.com/title/tt0007854/?ref_=adv_li_tt
We Can't Have Everything,"Comedy,Drama",1918,,,Cecil B. DeMille,,"Kathlyn Williams,Elliott Dexter,Wanda Hawley","July 7, 1918 (United States)",,2,,,https://www.imdb.com/title/tt0009781/?ref_=adv_li_tt
Az aranyásó,Western,1914,,,Michael Curtiz,,"Antal Nyáray,Aranka Molnár,Edit Lakos","March 23, 1914 (Hungary)",,,,,https://www.imdb.com/title/tt0003630/?ref_=adv_li_tt
The Woman Who Gave,"Drama,War",1918,,,Kenean Buel,,"Evelyn Nesbit,Irving Cummings,Robert Walker","November 10, 1918 (United States)",,,,,https://www.imdb.com/title/tt0009830/?ref_=adv_li_tt
Ai no uzu,,1920,,,Eizô Tanaka,,,1920 (Japan),,,,,https://www.imdb.com/title/tt4367628/?ref_=adv_li_tt
Abraham Lincoln's Clemency,,1910,,,Theodore Wharton,,,"November 5, 1910 (United States)",,1,,,https://www.imdb.com/title/tt0001101/?ref_=adv_li_tt
The Slave,"Crime,Drama",1918,,,Arrigo Bocchi,,"Jean-Marie de l'Isle,Hayford Hobbs,Charles Vane",March 1918 (United Kingdom),,,,,https://www.imdb.com/title/tt0148917/?ref_=adv_li_tt
The Woman in the Web,"Action,Adventure,Drama",1918,,,Paul Hurst,,"Hedda Nova,J. Frank Glendon,Robert N. Bradbury","April 8, 1918 (United States)",,,,,https://www.imdb.com/title/tt0009833/?ref_=adv_li_tt
La belle Russe,"Drama,Romance",1919,,,Charles Brabin,,"Theda Bara,Warburton Gamble,Marian Stewart","September 21, 1919 (United States)",,,,,https://www.imdb.com/title/tt0009917/?ref_=adv_li_tt
Der Mann auf der Flasche,,1920,,,Ottmar Ostermayr,,"Peter Arnolds,Lia Eibenschütz,Maria Forescu","September 13, 1920 (Germany)",,,,,https://www.imdb.com/title/tt0442328/?ref_=adv_li_tt
A Successful Adventure,"Romance,Comedy,Drama",1918,,,Harry L. Franklin,,"May Allison,Harry Hilliard,Frank Currier","July 15, 1918 (United States)",,,,,https://www.imdb.com/title/tt0009665/?ref_=adv_li_tt
De nygifte,Comedy,1920,,,Lau Lauritzen,,"Osvald Helmuth,Betzy Kofoed,Jørgen Lund","December 26, 1920 (Denmark)",,,,,https://www.imdb.com/title/tt0125442/?ref_=adv_li_tt
The Poor Simp,Comedy,1920,,,Victor Heerman,,"Owen Moore,Nell Craig,Harry L. Rattenberry","August 20, 1920 (United States)",,,,,https://www.imdb.com/title/tt0011589/?ref_=adv_li_tt
In the Web of the Grafters,"Crime,Drama",1916,,,Al V. Jefferson,,,"March 13, 1916 (United States)",,,,,https://www.imdb.com/title/tt0157816/?ref_=adv_li_tt
Alkohol,Drama,1920,,,Ewald André Dupont,,"Emil Biron,Hanni Weisse,Jean Moreau","May 17, 1920 (Sweden)",,,,,https://www.imdb.com/title/tt0444752/?ref_=adv_li_tt
The Triumph of an Emperor,Drama,1913,,,Nino Oxilia,,,February 1914 (United States),,,,,https://www.imdb.com/title/tt1041763/?ref_=adv_li_tt
The Indian Summer of Dry Valley Johnson,Comedy,1917,,,Martin Justice,,"Carlton S. King,Jean Paige,Ann Brody","October 17, 1917 (United States)",,,,,https://www.imdb.com/title/tt0176849/?ref_=adv_li_tt
Hidaka iriai zakura,"Drama,Horror",1909,,,,,,1909 (Japan),,,,,https://www.imdb.com/title/tt11441032/?ref_=adv_li_tt
Men Who Have Made Love to Me,"Biography,Drama",1918,,,Arthur Berthelet,,"Mary MacLane,Ralph Graves,Paul Harvey","February 1, 1918 (United States)",,,,,https://www.imdb.com/title/tt0186344/?ref_=adv_li_tt
Der Mandarin,,1918,,,Fritz Freisler,,"Harry Walden,Carl Goetz,Nectar Flondor","November 22, 1918 (Austria)",,1,,,https://www.imdb.com/title/tt0783751/?ref_=adv_li_tt
The Veiled Adventure,"Comedy,Romance",1919,,,Walter Edwards,,"Constance Talmadge,Harrison Ford,Stanhope Wheatcroft","July 6, 1919 (United States)",,,,,https://www.imdb.com/title/tt0010837/?ref_=adv_li_tt
The Fourth Estate,Drama,1916,,,Frank Powell,,"Clifford Bruce,Ruth Blair,Victor Benoit","January 16, 1916 (United States)",,,,,https://www.imdb.com/title/tt0006700/?ref_=adv_li_tt
Isterzannye dushi,Drama,1917,,,Vladimir Kasyanov,,,1917 (Russia),,,,,https://www.imdb.com/title/tt0891510/?ref_=adv_li_tt
The Invisible Ray,Sci-Fi,1920,,,Harry A. Pollard,,"Ruth Clifford,Jack Sherrill,Sidney Bracey","July 1, 1920 (United States)",,1,,,https://www.imdb.com/title/tt0011336/?ref_=adv_li_tt
The Wild Strain,"Comedy,Drama",1918,,,William Wolbert,,"Nell Shipman,Gayne Whitman,Otto Lederer","January 14, 1918 (United States)",,,,,https://www.imdb.com/title/tt0190146/?ref_=adv_li_tt
Cheating Herself,Comedy,1919,,,Edmund Lawrence,,"Peggy Hyland,Harry Hilliard,Mollie McConnell","August 3, 1919 (United States)",,,,,https://www.imdb.com/title/tt0010001/?ref_=adv_li_tt
"Homunculus, 6. Teil - Das Ende des Homunculus","Drama,Sci-Fi",1917,,,Otto Rippert,,"Olaf Fønss,Friedrich Kühne,Mechthildis Thein",January 1917 (Germany),,1,,,https://www.imdb.com/title/tt0130005/?ref_=adv_li_tt
The Greatest Wish in the World,"Romance,Drama",1918,,,Maurice Elvey,,"Bransby Williams,Odette Goimbault,Edward Combermere",February 1918 (United Kingdom),,,,,https://www.imdb.com/title/tt0141141/?ref_=adv_li_tt
"Miarka, the Child of the Bear",Drama,1920,,,Louis Mercanton,,"Desdemona Mazza,Jean Mercanton,Marie Montbazon","October 14, 1921 (United States)",,,,,https://www.imdb.com/title/tt0011457/?ref_=adv_li_tt
The Devil's Claim,Drama,1920,,,Charles Swickard,,"Sessue Hayakawa,Rhea Mitchell,Colleen Moore","May 2, 1920 (United States)",,1,,,https://www.imdb.com/title/tt0011112/?ref_=adv_li_tt
Desert Love,Western,1920,,,Jacques Jaccard,,"Tom Mix,Francelia Billington,Eva Novak","April 20, 1920 (United States)",,,,,https://www.imdb.com/title/tt0011107/?ref_=adv_li_tt
Let Katie Do It,Drama,1916,,,Chester M. Franklin,,"Jane Grey,Tully Marshall,Luray Huntley","January 9, 1916 (United States)",,1,,,https://www.imdb.com/title/tt0005613/?ref_=adv_li_tt
Sua Altezza Reale il Principe Enrico,,1916,,,Adelardo Fernández Arias,,,July 1916 (Italy),,,,,https://www.imdb.com/title/tt1013723/?ref_=adv_li_tt
A Daughter of Two Worlds,Drama,1920,,,James Young,,"Norma Talmadge,Jack Crosby,Virginia Lee","January 5, 1920 (United States)",,1,,,https://www.imdb.com/title/tt0011095/?ref_=adv_li_tt
A Man and His Money,Comedy,1919,,,Harry Beaumont,,"Tom Moore,Seena Owen,Sidney Ainsworth","April 13, 1919 (United States)",,,,,https://www.imdb.com/title/tt0010424/?ref_=adv_li_tt
Japanisches Opfer,,1910,,,Adolf Gärtner,,,"October 8, 1910 (Germany)",,,,,https://www.imdb.com/title/tt0251154/?ref_=adv_li_tt
Das Hexenlied,,1919,,,Eugen Burg,,,September 1919 (Germany),,,,,https://www.imdb.com/title/tt6379260/?ref_=adv_li_tt
Sand,Western,1920,Passed,50m,Lambert Hillyer,,"William S. Hart,Mary Thurman,G. Raymond Nye","June 20, 1920 (United States)",,3,,,https://www.imdb.com/title/tt0011651/?ref_=adv_li_tt
Mästerkatten i stövlar,Comedy,1918,,,John W. Brunius,,"Sam Ask,Gustaf Bengtsson,John W. Brunius","November 11, 1918 (Sweden)",,1,,,https://www.imdb.com/title/tt0009416/?ref_=adv_li_tt
In the Depths of Our Hearts,Drama,1920,,,Herman DeLavalade,,,,,,,,https://www.imdb.com/title/tt0195829/?ref_=adv_li_tt
A Weaver of Dreams,Drama,1918,,,John H. Collins,,"Viola Dana,Clifford Bruce,Mildred Davis","February 18, 1918 (United States)",,,,,https://www.imdb.com/title/tt0009783/?ref_=adv_li_tt
The Cyclone,Drama,1920,,,Clifford Smith,,"Tom Mix,Colleen Moore,Henry Hebert","January 25, 1920 (United States)",,,,,https://www.imdb.com/title/tt0011086/?ref_=adv_li_tt
Where Love Is,Drama,1917,,,William J. Locke,,,"February 5, 1917 (United States)",,1,,,https://www.imdb.com/title/tt0184014/?ref_=adv_li_tt
Der Bär von Baskerville,,1916,,,Harry Piel,,,"September 4, 1916 (Denmark)",,,,,https://www.imdb.com/title/tt0201501/?ref_=adv_li_tt
The Last of the Duanes,Western,1919,,,J. Gordon Edwards,,"William Farnum,Louise Lovely,Frances Raymond","September 14, 1919 (United States)",,,,,https://www.imdb.com/title/tt0010344/?ref_=adv_li_tt
Keechak Vadha,,1918,,,R. Nataraja Mudaliar,,,,,,,,https://www.imdb.com/title/tt0244020/?ref_=adv_li_tt
Hans hustrus förflutna,Comedy,1915,,,Mauritz Stiller,,"Richard Lund,Lili Beck,Wanda Rothgardt","August 30, 1915 (Sweden)",,,,,https://www.imdb.com/title/tt0006756/?ref_=adv_li_tt
The Inner Struggle,Drama,1916,,,Edward Sloman,,"Franklin Ritchie,Winifred Greenwood,Roy Stewart","June 12, 1916 (United States)",,,,,https://www.imdb.com/title/tt0006858/?ref_=adv_li_tt
Wolves of the Night,Drama,1919,,,J. Gordon Edwards,,"William Farnum,Louise Lovely,Lamar Johnstone","August 10, 1919 (United States)",,,,,https://www.imdb.com/title/tt0010909/?ref_=adv_li_tt
Dice of Destiny,"Crime,Drama",1920,,,Henry King,,"H.B. Warner,Lillian Rich,Howard Davies","December 5, 1920 (United States)",,,,,https://www.imdb.com/title/tt0011116/?ref_=adv_li_tt
The Toll of Justice,Drama,1916,,,Walter Miller,,,October 1916 (United States),,,,,https://www.imdb.com/title/tt0159036/?ref_=adv_li_tt
The Red-Haired Cupid,"Western,Comedy",1918,,,Clifford Smith,,"Roy Stewart,Charles Dorian,Peggy Pearce","June 2, 1918 (United States)",,,,,https://www.imdb.com/title/tt0128434/?ref_=adv_li_tt
The Hired Man,"Comedy,Drama",1918,,,Victor Schertzinger,,"Charles Ray,Charles K. French,Robert Gordon","January 27, 1918 (United States)",,,,,https://www.imdb.com/title/tt0009177/?ref_=adv_li_tt
The Wolf,Drama,1914,,,Barry O'Neil,,"Bernard Siegel,Ruth Bryan,George Soule Spencer",August 1914 (United States),,,,,https://www.imdb.com/title/tt0004829/?ref_=adv_li_tt
An Honest Man,"Comedy,Drama",1918,,,Frank Borzage,,"William Desmond,Mary Warren,Ann Forrest","May 6, 1918 (United States)",,,,,https://www.imdb.com/title/tt0009194/?ref_=adv_li_tt
His Own Home Town,Drama,1918,,,Victor Schertzinger,,"Charles Ray,Katherine MacDonald,Charles K. French","May 27, 1918 (United States)",,,,,https://www.imdb.com/title/tt0184575/?ref_=adv_li_tt
The Purple Lady,Comedy,1916,,,George Lessey,,"Irene Howley,Alan Hale,Howard Truesdale","June 26, 1916 (United States)",,,,,https://www.imdb.com/title/tt0007230/?ref_=adv_li_tt
The Great Accident,Drama,1920,,,Harry Beaumont,,"Tom Moore,Jane Novak,Andrew Robson",June 1920 (United States),,,,,https://www.imdb.com/title/tt0011240/?ref_=adv_li_tt
Die ewige Nacht,,1916,,,Urban Gad,,"Asta Nielsen,Max Landa,Hertha Schönfeld","February 11, 1916 (Germany)",,,,,https://www.imdb.com/title/tt0132131/?ref_=adv_li_tt
Motherhood,Drama,1917,,,Frank Powell,,"Marjorie Rambeau,Frank A. Ford,Robert Elliott","March 26, 1917 (United States)",,,,,https://www.imdb.com/title/tt0007097/?ref_=adv_li_tt
Ultus 5: The Secret of the Night,"Crime,Drama",1917,,,George Pearson,,"Lionel d'Aragon,Frank Dane,Mary Dibley",October 1916 (United Kingdom),,,,,https://www.imdb.com/title/tt0007490/?ref_=adv_li_tt
The Torture of Silence,Drama,1917,,,Abel Gance,,"Emmy Lynn,Armand Tallier,Anthony Gildès","October 14, 1917 (United States)",,3,,,https://www.imdb.com/title/tt0008279/?ref_=adv_li_tt
Her Debt of Honor,Drama,1916,,,William Nigh,,"Valli Valli,William B. Davidson,William Nigh","January 24, 1916 (United States)",,,,,https://www.imdb.com/title/tt0006787/?ref_=adv_li_tt
The Bronze Bride,"Drama,Western",1917,,,Henry MacRae,,"Claire McDowell,Frank Mayo,Edward Clark","April 2, 1917 (United States)",,,,,https://www.imdb.com/title/tt0007753/?ref_=adv_li_tt
The Battle of Life,"Crime,Drama",1916,,,James Vincent,,"Gladys Coburn,Art Acord,Richard Neill","December 10, 1916 (United States)",,,,,https://www.imdb.com/title/tt0006404/?ref_=adv_li_tt
Our Friends the Hayseeds,,1917,,,Beaumont Smith,,"Roy Redgrave,Walter Cornock,Pearl Hellmrich","March 19, 1917 (Australia)",,,,,https://www.imdb.com/title/tt0193366/?ref_=adv_li_tt
The World and His Wife,Drama,1920,,,Robert G. Vignola,,"Montagu Love,Alma Rubens,Gaston Glass","July 18, 1920 (United States)",,1,,,https://www.imdb.com/title/tt0011882/?ref_=adv_li_tt
The Beautiful Mrs. Reynolds,"Drama,History",1918,,,Arthur Ashley,,"June Elvidge,Carlyle Blackwell,Arthur Ashley","January 21, 1918 (United States)",,,,,https://www.imdb.com/title/tt0182770/?ref_=adv_li_tt
The Sky Monster,Thriller,1914,,,,,,March 1914 (United States),,,,,https://www.imdb.com/title/tt2662610/?ref_=adv_li_tt
